target_language,relative_path,key,source_value
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_add_core_of_afirca,アフリカ全土の中核化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_african_unification,アフリカ統一
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_african_unification_desc,サハラはアフリカを統一し、アフリカ人のための楽園を作り出す。そのためにはどんな手段も厭わない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_agreement_with_Germany,ドイツからの支援
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_agreement_with_Germany_desc,ドイツからの支援を受けてこの国は発展する!
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_air_force_development,空軍の開発
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_allied_technical_cooperation,連合国との技術協力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_allied_technical_cooperation_desc,高い技術力を持つ連合国との協力で上位の国に躍り出るのだ!
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_arms_factory_Victoria,§Yヴィクトリア湖周辺のステート§!に§G軍需工場§!を建設する
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_army_effort,陸軍への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_army_effort_desc,空戦や海戦がどれだけ進歩しても、陸上戦闘は将来の戦争でも鍵であり続ける。備えることで、塹壕の地獄へ舞い戻ることを回避できるのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_effort,空軍力への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_effort_2,空軍力への注力 II
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_effort_2_desc,空軍力を他部門の軍とうまく統合するには、航空機のさらなる進歩が必要だろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_effort_desc,空の戦いにおいての技術的進化ほど速いものは他にない。近代国家なら熟達せねばならない分野が空軍力である。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_effort_tt,§Y航空基地§!用の建築スロットが不十分
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_industry_with_UK_and_US,英米との航空産業
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_industry_with_UK_and_US_2,英米との航空産業2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_industry_with_UK_and_US_2_desc,英米の航空技術を取り入れたことで我が国の航空技術は向上した。再び協力を要請しよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_aviation_industry_with_UK_and_US_desc,英米の航空技術は造船技術とともに優れている。協力を要請しよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_awakening_to_geopolitics,地政学への目覚め
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_awakening_to_geopolitics_desc,我々は地政学という学問を知った。これを研究すれば正しい国家運営を知ることができるのではないだろうか…
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_become_a_prefecture_of_Japan,都道府県となる
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_become_a_prefecture_of_Japan_desc,佐原県は名実ともに日本の都道府県となるのだ!
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_bicycle_battalions,銀輪部隊
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_bicycle_battalions_desc,日本では自転車部隊が導入されているそうだ。我が国でも導入してみよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_bomber_focus,爆撃機重視
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_bomber_focus_desc,人々は将来、今日の戦争の恐怖について、それを空から降り注ぐ猛火の雨にたとえるだろう。敵にこの物語を語らせるために、最善を尽くそう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_capital_ships_effort,主力艦への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_capital_ships_effort_desc,最も戦艦を多く保有する国家が海を支配するだろう。空母と戦艦はそれぞれ海軍の優越性における新旧を象徴している。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_conquest_of_egypt,ｴｼﾞﾌﾟﾄ征服
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_conquest_of_egypt_desc,数千年前の古都を持つｴｼﾞﾌﾟﾄを征服すれば自ずと我々の正当性は高まるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort,建設への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort_2,建設への注力 II
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort_2_desc,工場を拡張し続けることは、貿易や更なる建設の取り組みのための物資生産のスピードアップを可能にする。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort_3,建設への注力 III
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort_3_desc,インフラ網の拡大は建設能力を大きく向上させてきた。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort_desc,例え戦争が世界中で勃発しようと、民間の生産能力を過小評価してはならない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_construction_effort_tt,§Y民需工場§!用の建築スロットが不十分
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_continue_the_SGC_route,独自路線を貫く
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_continue_the_SGC_route_desc,他の陣営に加盟せず、サハラ緑化委員会を保つべきた。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_cooperation_in_aircraft_carrier_development,空母開発の協力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_cooperation_in_aircraft_carrier_development_desc,日本の協力を受けて次世代の空母を研究する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_cruiser_effort,巡洋艦への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_cruiser_effort_desc,先進的な戦艦の研究に着手する前に、小型巡洋艦の更新が必要である。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_desert_development,砂漠の開発
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_desert_development_desc,砂漠は我が国の将来が詰まっている。この広大な土地を有効活用することが我が国に幸福をもたらすだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_destroyer_effort,駆逐艦への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_destroyer_effort_desc,潜水艦の設計、戦略的利用を研究する間に、こうした戦略にどう反撃すべきかを学習した。すなわち、駆逐艦をもってする反撃である。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_determination_of_policy,方針の決定
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_development_in_marine_transportation,海上輸送による発展
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_development_in_marine_transportation_desc,海上輸送は陸上輸送よりも非常に多くの物品を輸送することができる。これを活用し我が国は更なる産業発展を遂げるのだ!
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_development_of_democratic_politics,民主政治の発展
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_development_of_democratic_politics_desc,民主化を行うのであれば正しく国民を「教育」し、彼らを敬虔な民主主義の信徒とせねばならない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_development_of_oxygen_torpedoes,酸素魚雷の開発
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_development_of_oxygen_torpedoes_desc,日本の酸素魚雷を導入して海戦で勝利を収められるようにするべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_doctrine_effort,ドクトリンへの注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_doctrine_effort_2,ドクトリンへの注力 II
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_doctrine_effort_2_desc,戦場は戦間期のみならず、最近の紛争の経過を通して変化している。このことを反映するためにドクトリンを絶えず再評価せねばならない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_doctrine_effort_desc,先の大戦の陸戦ドクトリンは、すでに時代遅れである。明日の軍事思想を成形する任務に対して最高の頭脳を割かなければならない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_doctrine_enhancement,ドクトリンの強化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_economic_community,経済共同体
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_encourage_military_research,軍事研究の奨励
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_encourage_military_research_desc,軍事研究は国防上で重要であり、民間にも良い影響がある。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_development,装備開発
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_effort,装備への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_effort_2,装備への注力2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_effort_2_desc,歩兵が持ち運べる装備の限界は絶え間なく押し上げられている。我々は可能な限り最高の装備を部隊に与えることを重視しよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_effort_3,装備への注力3
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_effort_3_desc,歩兵が持ち運べる装備の限界は絶え間なく押し上げられている。我々は可能な限り最高の装備を部隊に与えることを重視しよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_equipment_effort_desc,歩兵が持ち運べる装備の限界は絶え間なく押し上げられている。我々は可能な限り最高の装備を部隊に与えることを重視しよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_establishment_of_General_Staff_Headquarters,参謀本部の設立
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_establishment_of_MSD,MSDの設立
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_establishment_of_MSD_desc,Ministry Saharan Development(サハラ開発省) \nこれを設立し国土を開発することで我が国を成長させるべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_establishment_of_municipalities,市町村の設置
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_establishment_of_municipalities_desc,日本の市町村の機能を利用し、効率的に国家…いや、県の運営を行う。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_expansion_of_human_resources,人材の拡充
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_expansion_of_trade,通商の拡大
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_expansion_of_trade_desc,通称を拡大して我々の経済圏を広げるのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_exploration_of_equipment,装備の探求
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_extra_tech_slot,追加の研究枠
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_extra_tech_slot_2,研究枠の追加2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_extra_tech_slot_2_desc,我が国の急速な工業化によって、追求すべき研究開発の新たな局面が拓けた。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_extra_tech_slot_desc,産業拡張およびその他の最近の進歩は、並行して複数の研究開発を実施することを可能にするかもしれない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_fighter_focus,戦闘機重視
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_fighter_focus_desc,世界大戦以来、我々は空中戦を目にしていない。戦闘機の開発を先行し続けることは将来、我々を優位に立たせるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_flexible_navy,柔軟性のある海軍
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_flexible_navy_desc,潜水艦技術の進歩による海軍戦闘の改革によって、敵輸送船団の効率的な撃滅が可能になるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_formation_of_the_Saharan_Union,サハラ連合の形成
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_formation_of_the_Saharan_Union_desc,サハラ連合----実態は傀儡体制だが----を形成しより各地の国民に利益がもたらされるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_generalization_in_the_military,一般化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industrial_effort,工業への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industrial_effort_2,工業への注力 II
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industrial_effort_2_desc,鉄の意志と苛酷な労働倫理により、国民をその他の偉大なる産業に動員できるのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industrial_effort_desc,あらゆる政治的取り組みを民需産業の飛躍的増強のために注力する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industry_support_in_Germany,ドイツの産業支援
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industry_support_in_Germany_2,ドイツの産業支援2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industry_support_in_Germany_2_desc,ドイツの工作機械は我が国の生産事情に改善をもたらしている。ドイツのより優秀な工作機械を我が国は導入する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_industry_support_in_Germany_desc,ドイツの優秀な工作機械を導入することで我が国の生産効率は上昇するだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_infrastructure_effort,インフラへの注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_infrastructure_effort_2,インフラへの注力 II
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_infrastructure_effort_2_desc,さらなるインフラ拡張によって、高度な秘密計画には必須となる輸送や通信が可能になるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_infrastructure_effort_desc,適切なインフラのない国は先進的な事業計画も建築も追及できない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_infrastructure_effort_tt,§Yインフラ§!用の建築スロットが不十分
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_invasion_of_kenya,ケニア侵攻
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_invasion_of_kenya_desc,ケニアを侵攻しアフリカ統一に一歩近づくのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investing_in_the_UK_and_US,英米からの投資
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investing_in_the_UK_and_US_desc,英米からの投資を受ければ我が国に大きな利益をもたらすだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_from_Japan,日本からの投資
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_from_Japan_desc,日本からの投資を受けて我が国は発展する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_in_resource_development,資源開発への投資
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_in_resource_development_desc,資源開発を行い双方に利益をもたらすのだ
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_in_the_military_industry,軍需産業への出資
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_in_the_military_industry_2,軍需産業への出資2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_in_the_military_industry_2_desc,我々は国防のために更なる軍拡を行う。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_investment_in_the_military_industry_desc,民間の経済力も向上させたため今度は軍拡に入る。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_join_Greater_East_Asia_Co_Prosperity_Sphere,大東亜共栄圏への加盟
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_join_Greater_East_Asia_Co_Prosperity_Sphere_desc,我が国の友好国である日本との関係をより強化するために陣営に加盟するべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_joined_Axis_powers,枢軸国へ加盟
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_joined_Axis_powers_desc,ドイツの支援に感謝を表し、枢軸国に加盟してドイツの支援を行うべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_joining_the_United_Nations,連合国への加盟
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_joining_the_United_Nations_desc,民主主義国家との同盟を行い、独裁国家へと立ち向かうべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_large_navy,大規模な海軍
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_large_navy_desc,大型艦による輸送船団の安全確保へ海軍ドクトリンを最適化させることで、どのような艦艇を必要としているかよく分かるようになるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_large_scale_manoeuvres,大演習
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_last_investment,最後の投資
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_last_investment_desc,ついに最後の投資を行い非常に効率的な採掘を行えるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_liberation_from_south_africa,南アフリカからの解放
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_liberation_from_south_africa_desc,アフリカ人は西欧列強の作った南アフリカによって苦しめられている…我々が解放しなければ…
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_maintaining_own_territory,自国領土の保持
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_maintaining_own_territory_desc,あの島は我が国が確保すれば非常に国防上の利益があると分かった。確保しない手はないだろう。\nところで、あの島の名前はタイなのか？台湾なのか？マダガスカルなのか？
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_make_Japanese_an_official_language,日本語を公用語に
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_make_Japanese_an_official_language_desc,我が国は日本語を公用語にするべきだ。理由は思いつかないが、とにかくするべきである。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_make_further_investments,更なる投資を行う
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_make_further_investments_desc,今までの投資は効果があったようだ。これからも進めるべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_manufacture_of_infantry_rifles,歩兵銃の製造
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_mastering_the_Japanese_Doctrine,日本のドクトリンを習得する
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_mastering_the_Japanese_Doctrine_desc,日本で用いられているドクトリンの良い点をを我が国でも導入する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_mechanization_effort,機械化への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_mechanization_effort_desc,自動車化歩兵の可能性を再考することで、今日の自動車両の可能性の限界を突破することができる。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_motorization_effort,自動車化への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_motorization_effort_desc,機動力と防御力は歩兵を安全に戦場へ輸送、また撤退させる上で必要不可欠だ。この分野への注力は我々の迅速な対応を可能にするだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_national_treasury_expenses,国庫支出金
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_national_treasury_expenses_desc,日本の国庫支出金制度を利用する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_naval_effort,海軍への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_naval_effort_desc,海軍の拡充を、最優先事項とせねばならない。造船所に可能な資源を全て投入し、小型水上艦を研究するのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_naval_effort_tt,§Y海軍造船所§!用の建築スロットが不十分
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_normalization_of_organization,組織の正常化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_nuclear_effort,核兵器への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_nuclear_effort_desc,世界を変える歴史の分岐点において、地球を一日で滅ぼしてしまうような火を、他国に灯されてはならないのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_optimization_to_doctrine,ドクトリンへの最適化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_preparing_for_a_War_Economy,戦争経済への準備
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_preparing_for_a_War_Economy_desc,民間の経済力を高くすることは長期的な視点において非常に重要である。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_proceed_with_investment,投資を進める
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_proceed_with_investment_desc,各国への投資をさらに投資を進めよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort,武装化への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort_2,武装化への注力 II
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort_2_desc,民間工場で軍装品を生産させようというのは能率的でない。今は軍需生産に注力すべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort_3,武装化への注力 III
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort_3_desc,新たな装備の需要を満たすためには、継続した軍需工場拡大の努力が必要である。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort_desc,トラクターが作れるのなら、戦車だって作れるはずだ!軍事的生産力の立ち遅れは決して許されない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_production_effort_tt,§Y軍需工場§!用の建築スロットが不十分
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_progress_toward_a_nation_of_defense,国防国家への歩み
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_progress_toward_a_nation_of_defense_desc,国防自立国家の建設のために産業を強化する。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_promotion_of_military_industry,軍需産業の振興
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_promotion_of_science_and_technology,科学技術振興
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_promotion_of_science_and_technology_desc,研究は我が国の血である。そしてそれを回し続けなければならない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_promotion_of_shipbuilding_industry,造船業の振興
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_promotion_of_the_aircraft_industry,航空機産業の振興
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_reorganization,再編成
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_republic_of_the_sahara,サハラ共和国
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_republic_of_the_sahara_desc,サハラ砂漠は長年混乱状態にあったが改善したため民主化を行う。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_request_other_countries_to_join_the_SGC,SGCへの加盟を要請
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_request_other_countries_to_join_the_SGC_desc,SGCへアフリカ・中東の国々を招待しよう。これは我々の利益につながる。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_rocket_effort,ロケットへの注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_rocket_effort_desc,ロケットエンジンとジェットエンジンは有人・無人を問わず、機体に前代未聞のスピードをもたらす。この技術の先駆者は、敵に驚異を与えるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_sayama_letter_to_japan_tt,日本へ佐山建設地を要求する
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_sayama_tt,§R何かが起こってしまうかもしれない§!
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_secret_weapons,秘密兵器
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_secret_weapons_desc,余力をみな戦車と航空機の開発に注ぎこんでしまうのは魅力的な提案だが、戦争勝利の秘訣は新たな科学の領域－電子工学、ロケット工学、核研究－その全てにあるのだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_shipbuilding_technology_from_UK_and_US,英米からの造船技術
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_shipbuilding_technology_from_UK_and_US_2,英米からの造船技術2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_shipbuilding_technology_from_UK_and_US_2_desc,英米の造船技術を取り入れたところ非常に効果があった。再び技術協力を申し込もう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_shipbuilding_technology_from_UK_and_US_desc,英米の造船技術は非常に優れている。これは取り入れない他ない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_special_forces,特殊部隊
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_special_forces_desc,我々には特殊部隊が必要である。よって、山岳部隊と空挺部隊を優先事項とせねばならない。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthen_domestic_industry,国内産業の強化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthen_domestic_industry_2,国内産業の強化2
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthen_domestic_industry_2_desc,我々はさらに産業の強化を行う。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthen_domestic_industry_desc,将来の発展のために産業を強化するべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthen_the_military_industry,軍需産業の強化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthen_the_military_industry_desc,ついに国内の産業は十分に発展した。これからはこれからは軍拡を行うべきだ。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthening_cooperation,協力の強化
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_strengthening_cooperation_desc,SGCでの協力を強化し経済上でより良い枠組みにしよう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_submarine_effort,潜水艦への注力
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_submarine_effort_desc,魚雷艇を開発して以来、潜水艦戦は最も関心の高い海軍の革新である。潜水艦対策のみならず、敵艦対策に潜水艦を利用することが上手くなるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_synth_oil_effort_tt,§Y合成精製所§!用の建築スロットが不十分
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_technology_sharing,技術の共有
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_technology_sharing_desc,同盟国と技術の進歩を共有することで、陣営全体で戦時の研究開発をより効率的に遂行できるようになるだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_the_founding_of_the_saharan_african_empire,サハラ・アフリカ帝国の建国
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_the_founding_of_the_saharan_african_empire_desc,現在サハラはアフリカの非常に多くの地域を保持している。我々がアフリカを統一するのは極めて自然なことだろう。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_the_second_America,第二のアメリカ
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_the_second_America_desc,我が国は海上輸送に特化した大陸国家となった。これはもはや第二のアメリカと名乗っても良いのではないだろうか。
english,replace/bakasekai/focustree_wes-2_l_japanese.yml,WES_train_decision_available,§G大陸横断鉄道§!建設デシジョンを開放する
english,replace/bakasekai/focustree_wes-sahara_l_japanese.yml,WES_African_unification,アフリカ統一
english,replace/bakasekai/focustree_wes-sahara_l_japanese.yml,WES_African_unification_desc,世界砂漠化計画の第一歩としてアフリカ全土を砂漠化させるべきだろう。進め!進み続けろ!砂漠化せよ!
english,replace/bakasekai/focustree_wes-sahara_l_japanese.yml,WES_anarchic_consolidation,無政府の統合
english,replace/bakasekai/focustree_wes-sahara_l_japanese.yml,WES_anarchic_consolidation_desc,なかよくなれた!うれしい!ナカヨシナカヨシウフフフフ ナカヨシナカヨシウフフフフ ナカヨシナカヨシウフフフフ フフフ
english,replace/bakasekai/focustree_wes-sahara_l_japanese.yml,WES_anarchic_struggle,無政府闘争
